,Unnamed: 0,h,V,C,x,y,Y
2353,2353,5GY,8,6,0.342,0.401,53.7
2354,2354,5GY,8,8,0.352,0.428,52.3
2355,2355,5GY,8,10,0.362,0.457,50.5
2356,2356,5GY,8,12,0.371,0.484,49.2
2357,2357,5GY,8,14,0.38,0.511,48.0
2358,2358,5GY,8,16,0.388,0.54,46.9
2359,2359,5GY,8,18,0.395,0.567,45.4
2360,2360,5GY,8,20,0.401,0.595,44.4
2361,2361,7.5GY,8,2,0.314,0.338,57.4
2362,2362,7.5GY,8,4,0.32,0.366,55.3
2363,2363,7.5GY,8,6,0.327,0.4,53.2
2364,2364,7.5GY,8,8,0.332,0.422,51.4
2365,2365,7.5GY,8,10,0.336,0.453,50.1
2366,2366,7.5GY,8,12,0.339,0.478,48.5
2367,2367,7.5GY,8,14,0.342,0.505,47.3
2368,2368,7.5GY,8,16,0.345,0.532,45.4
2369,2369,7.5GY,8,18,0.346,0.556,44.4
2370,2370,7.5GY,8,20,0.348,0.582,43.1
2371,2371,7.5GY,8,22,0.348,0.607,42.2
2372,2372,7.5GY,8,24,0.348,0.633,41.0
2373,2373,10GY,8,2,0.31,0.337,57.4
2374,2374,10GY,8,4,0.311,0.362,55.3
2375,2375,10GY,8,6,0.311,0.395,52.8
2376,2376,10GY,8,8,0.31,0.418,50.5
2377,2377,10GY,8,10,0.309,0.452,48.8
2378,2378,10GY,8,12,0.308,0.467,47.6
2379,2379,10GY,8,14,0.307,0.491,46.2
2380,2380,10GY,8,16,0.304,0.515,44.8
2381,2381,10GY,8,18,0.3,0.537,43.4
2382,2382,10GY,8,20,0.297,0.56,42.2
2383,2383,10GY,8,22,0.293,0.582,41.0
2384,2384,10GY,8,24,0.289,0.605,40.0
2385,2385,10GY,8,26,0.285,0.629,38.7
2386,2386,10GY,8,28,0.281,0.651,37.6
2387,2387,10GY,8,30,0.274,0.675,36.7
2388,2388,10GY,8,32,0.269,0.695,35.8
2389,2389,10GY,8,34,0.262,0.718,34.8
2390,2390,2.5G,8,0,0.31,0.316,59.1
2391,2391,2.5G,8,2,0.306,0.335,56.9
2392,2392,2.5G,8,4,0.302,0.358,54.7
2393,2393,2.5G,8,6,0.295,0.385,52.3
2394,2394,2.5G,8,8,0.289,0.406,50.1
2395,2395,2.5G,8,10,0.283,0.427,48.5
2396,2396,2.5G,8,12,0.275,0.449,46.5
2397,2397,2.5G,8,14,0.268,0.469,45.1
2398,2398,2.5G,8,16,0.261,0.489,43.7
2399,2399,2.5G,8,18,0.253,0.509,42.1
2400,2400,2.5G,8,20,0.244,0.528,41.0
2401,2401,2.5G,8,22,0.235,0.549,39.7
2402,2402,2.5G,8,24,0.225,0.568,38.4
2403,2403,2.5G,8,26,0.216,0.586,37.2
2404,2404,2.5G,8,28,0.205,0.605,36.1
2405,2405,2.5G,8,30,0.195,0.623,35.2
2406,2406,5G,8,2,0.302,0.333,56.9
2407,2407,5G,8,4,0.292,0.351,54.7
2408,2408,5G,8,6,0.28,0.372,51.8
2409,2409,5G,8,8,0.269,0.39,49.6
2410,2410,5G,8,10,0.258,0.407,47.6
2411,2411,5G,8,12,0.247,0.424,45.8
2412,2412,5G,8,14,0.234,0.442,44.1
2413,2413,5G,8,16,0.223,0.458,42.5
2414,2414,5G,8,18,0.212,0.475,41.3
2415,2415,5G,8,20,0.199,0.492,39.7
2416,2416,5G,8,22,0.186,0.51,38.4
2417,2417,7.5G,8,2,0.299,0.331,56.9
2418,2418,7.5G,8,4,0.286,0.346,54.2
2419,2419,7.5G,8,6,0.272,0.363,51.4
2420,2420,7.5G,8,8,0.258,0.378,49.2
2421,2421,7.5G,8,10,0.244,0.392,46.9
2422,2422,7.5G,8,12,0.231,0.406,45.1
2423,2423,7.5G,8,14,0.216,0.421,43.4
2424,2424,7.5G,8,16,0.202,0.435,41.6
2425,2425,7.5G,8,18,0.188,0.449,40.5
2426,2426,7.5G,8,20,0.173,0.463,38.9
2427,2427,10G,8,2,0.296,0.327,56.3
2428,2428,10G,8,4,0.28,0.339,53.7
2429,2429,10G,8,6,0.262,0.351,50.9
2430,2430,10G,8,8,0.246,0.362,48.5
2431,2431,10G,8,10,0.229,0.373,46.5
2432,2432,10G,8,12,0.213,0.384,44.4
2433,2433,10G,8,14,0.196,0.394,42.8
2434,2434,10G,8,16,0.179,0.405,41.0
2435,2435,10G,8,18,0.162,0.414,39.4
2436,2436,2.5BG,8,0,0.31,0.316,59.1
2437,2437,2.5BG,8,2,0.294,0.324,56.3
2438,2438,2.5BG,8,4,0.276,0.332,53.2
2439,2439,2.5BG,8,6,0.255,0.339,50.5
2440,2440,2.5BG,8,8,0.235,0.346,48.0
2441,2441,2.5BG,8,10,0.218,0.352,45.8
2442,2442,2.5BG,8,12,0.199,0.359,43.8
2443,2443,2.5BG,8,14,0.18,0.365,41.9
2444,2444,2.5BG,8,16,0.161,0.372,40.2
2445,2445,5BG,8,2,0.292,0.319,55.7
2446,2446,5BG,8,4,0.272,0.322,52.8
2447,2447,5BG,8,6,0.25,0.325,50.1
2448,2448,5BG,8,8,0.228,0.328,47.6
2449,2449,5BG,8,10,0.209,0.33,45.1
2450,2450,5BG,8,12,0.189,0.331,43.1
2451,2451,5BG,8,14,0.169,0.333,41.6
2452,2452,7.5BG,8,2,0.291,0.316,55.7
2453,2453,7.5BG,8,4,0.27,0.314,52.8
2454,2454,7.5BG,8,6,0.248,0.313,50.1
2455,2455,7.5BG,8,8,0.225,0.31,46.9
2456,2456,7.5BG,8,10,0.205,0.308,44.8
2457,2457,7.5BG,8,12,0.185,0.305,42.8
2458,2458,7.5BG,8,14,0.165,0.302,41.0
2459,2459,10BG,8,2,0.29,0.312,55.7
2460,2460,10BG,8,4,0.269,0.307,52.3
2461,2461,10BG,8,6,0.248,0.302,49.6
2462,2462,10BG,8,8,0.227,0.296,46.9
2463,2463,10BG,8,10,0.206,0.289,44.8
2464,2464,10BG,8,12,0.187,0.283,42.5
2465,2465,10BG,8,14,0.165,0.276,40.8
2466,2466,2.5B,8,0,0.31,0.316,59.1
2467,2467,2.5B,8,2,0.29,0.309,55.3
2468,2468,2.5B,8,4,0.27,0.301,52.3
2469,2469,2.5B,8,6,0.25,0.293,49.2
2470,2470,2.5B,8,8,0.231,0.284,46.5
2471,2471,2.5B,8,10,0.212,0.274,44.8
2472,2472,2.5B,8,12,0.198,0.264,42.5
2473,2473,5B,8,2,0.29,0.306,55.3
2474,2474,5B,8,4,0.271,0.296,52.3
2475,2475,5B,8,6,0.253,0.285,49.2
2476,2476,5B,8,8,0.236,0.274,46.5
2477,2477,5B,8,10,0.22,0.262,44.8
2478,2478,7.5B,8,2,0.292,0.304,55.3
2479,2479,7.5B,8,4,0.274,0.291,52.3
2480,2480,7.5B,8,6,0.258,0.279,49.2
2481,2481,7.5B,8,8,0.242,0.266,46.5
2482,2482,7.5B,8,10,0.227,0.254,44.8
2483,2483,10B,8,2,0.293,0.302,55.3
2484,2484,10B,8,4,0.276,0.288,51.8
2485,2485,10B,8,6,0.261,0.275,48.8
2486,2486,10B,8,8,0.247,0.261,46.5
2487,2487,2.5PB,8,0,0.31,0.316,59.1
2488,2488,2.5PB,8,2,0.294,0.301,55.3
2489,2489,2.5PB,8,4,0.279,0.286,51.8
2490,2490,2.5PB,8,6,0.265,0.271,48.8
2491,2491,2.5PB,8,8,0.252,0.257,46.5
2492,2492,5PB,8,2,0.296,0.299,54.7
2493,2493,5PB,8,4,0.282,0.283,51.8
2494,2494,5PB,8,6,0.27,0.268,48.8
2495,2495,5PB,8,8,0.258,0.253,46.5
2496,2496,7.5PB,8,2,0.297,0.298,54.7
2497,2497,7.5PB,8,4,0.286,0.281,51.4
2498,2498,7.5PB,8,6,0.275,0.265,48.8
2499,2499,7.5PB,8,8,0.265,0.249,46.5
2500,2500,10PB,8,2,0.3,0.297,54.7
2501,2501,10PB,8,4,0.29,0.279,51.4
2502,2502,10PB,8,6,0.281,0.262,48.5
2503,2503,10PB,8,8,0.273,0.247,46.2
2504,2504,2.5P,8,0,0.31,0.316,59.1
2505,2505,2.5P,8,2,0.302,0.297,54.7
2506,2506,2.5P,8,4,0.293,0.278,51.4
2507,2507,2.5P,8,6,0.287,0.261,48.5
2508,2508,2.5P,8,8,0.28,0.245,46.2
2509,2509,5P,8,2,0.303,0.297,54.7
2510,2510,5P,8,4,0.298,0.278,51.4
2511,2511,5P,8,6,0.292,0.26,48.5
2512,2512,5P,8,8,0.288,0.244,46.2
2513,2513,7.5P,8,2,0.308,0.297,54.7
2514,2514,7.5P,8,4,0.305,0.278,51.4
2515,2515,7.5P,8,6,0.303,0.26,48.5
2516,2516,7.5P,8,8,0.302,0.244,45.8
2517,2517,7.5P,8,10,0.3,0.229,43.8
2518,2518,10P,8,2,0.312,0.297,54.7
2519,2519,10P,8,4,0.315,0.279,51.4
2520,2520,10P,8,6,0.316,0.263,48.0
2521,2521,10P,8,8,0.318,0.247,45.8
2522,2522,10P,8,10,0.319,0.232,43.4
2523,2523,10P,8,12,0.321,0.218,41.9
2524,2524,2.5RP,8,0,0.31,0.316,59.1
2525,2525,2.5RP,8,2,0.317,0.299,54.7
2526,2526,2.5RP,8,4,0.323,0.283,51.4
2527,2527,2.5RP,8,6,0.329,0.267,48.0
2528,2528,2.5RP,8,8,0.335,0.252,45.8
2529,2529,2.5RP,8,10,0.339,0.239,43.4
2530,2530,2.5RP,8,12,0.344,0.226,41.6
2531,2531,7.5RP,8,2,0.324,0.305,55.3
2532,2532,7.5RP,8,4,0.34,0.293,51.4
2533,2533,7.5RP,8,6,0.354,0.282,48.5
2534,2534,7.5RP,8,8,0.368,0.271,45.8
2535,2535,7.5RP,8,10,0.382,0.26,43.4
2536,2536,10RP,8,2,0.329,0.309,55.3
2537,2537,10RP,8,4,0.348,0.302,51.8
2538,2538,10RP,8,6,0.368,0.294,48.8
2539,2539,10RP,8,8,0.386,0.287,46.2
2540,2540,10RP,8,10,0.406,0.279,43.8
2541,2541,2.5R,9,0,0.31,0.316,78.6
2542,2542,2.5R,9,2,0.328,0.314,74.9
2543,2543,2.5R,9,4,0.349,0.311,70.9
2544,2544,2.5R,9,6,0.37,0.308,66.6
2545,2545,5R,9,2,0.33,0.317,74.9
2546,2546,5R,9,4,0.351,0.317,71.5
2547,2547,5R,9,6,0.375,0.318,67.8
2548,2548,7.5R,9,2,0.33,0.32,75.7
2549,2549,7.5R,9,4,0.353,0.324,72.1
2550,2550,7.5R,9,6,0.378,0.328,69.0
2551,2551,10R,9,2,0.33,0.323,75.7
2552,2552,10R,9,4,0.354,0.33,72.8
2553,2553,10R,9,6,0.38,0.338,69.6
2554,2554,2.5YR,9,0,0.31,0.316,78.6
2555,2555,2.5YR,9,2,0.33,0.325,76.4
2556,2556,2.5YR,9,4,0.353,0.335,73.5
2557,2557,2.5YR,9,6,0.381,0.347,70.9
2558,2558,2.5YR,9,8,0.406,0.357,68.4
2559,2559,5YR,9,2,0.329,0.329,77.1
2560,2560,5YR,9,4,0.352,0.342,74.2
2561,2561,5YR,9,6,0.379,0.358,72.1
2562,2562,5YR,9,8,0.404,0.37,69.6
2563,2563,7.5YR,9,2,0.328,0.331,77.1
2564,2564,7.5YR,9,4,0.349,0.347,74.9
2565,2565,7.5YR,9,6,0.376,0.366,72.8
2566,2566,7.5YR,9,8,0.4,0.382,70.2
2567,2567,7.5YR,9,10,0.422,0.398,68.4
2568,2568,10YR,9,2,0.326,0.333,77.1
2569,2569,10YR,9,4,0.347,0.352,75.7
2570,2570,10YR,9,6,0.373,0.373,72.8
2571,2571,10YR,9,8,0.395,0.391,70.9
2572,2572,10YR,9,10,0.417,0.407,69.6
2573,2573,10YR,9,12,0.438,0.424,67.3
2574,2574,2.5Y,9,0,0.31,0.316,78.6
2575,2575,2.5Y,9,2,0.325,0.334,77.1
2576,2576,2.5Y,9,4,0.344,0.354,75.7
2577,2577,2.5Y,9,6,0.368,0.379,72.8
2578,2578,2.5Y,9,8,0.389,0.398,71.5
2579,2579,2.5Y,9,10,0.41,0.417,69.6
2580,2580,2.5Y,9,12,0.431,0.435,67.8
2581,2581,2.5Y,9,14,0.453,0.453,66.6
2582,2582,2.5Y,9,16,0.474,0.47,65.0
2583,2583,5Y,9,4,0.342,0.355,75.1
2584,2584,5Y,9,6,0.351,0.376,72.7
2585,2585,5Y,9,8,0.374,0.393,72.8
2586,2586,5Y,9,10,0.382,0.404,71.5
2587,2587,5Y,9,12,0.402,0.426,69.6
2588,2588,5Y,9,14,0.42,0.446,67.8
2589,2589,5Y,9,16,0.44,0.467,66.6
2590,2590,5Y,9,18,0.46,0.487,65.5
2591,2591,5Y,9,20,0.48,0.507,64.5
2592,2592,7.5Y,9,4,0.333,0.356,75.1
2593,2593,7.5Y,9,6,0.349,0.378,72.7
2594,2594,7.5Y,9,8,0.359,0.386,72.8
2595,2595,7.5Y,9,10,0.376,0.408,71.5
2596,2596,7.5Y,9,12,0.395,0.432,69.6
2597,2597,7.5Y,9,14,0.411,0.454,67.8
2598,2598,7.5Y,9,16,0.429,0.476,66.6
2599,2599,7.5Y,9,18,0.447,0.498,65.5
2600,2600,7.5Y,9,20,0.464,0.52,64.0
2601,2601,10Y,9,4,0.331,0.356,75.1
2602,2602,10Y,9,6,0.356,0.389,72.7
2603,2603,10Y,9,8,0.355,0.393,72.8
2604,2604,10Y,9,10,0.37,0.411,70.9
2605,2605,10Y,9,12,0.386,0.437,69.6
2606,2606,10Y,9,14,0.401,0.46,67.8
2607,2607,10Y,9,16,0.416,0.484,66.6
2608,2608,10Y,9,18,0.432,0.508,65.0
2609,2609,10Y,9,20,0.446,0.53,64.0
2610,2610,2.5GY,9,0,0.31,0.316,78.6
2611,2611,2.5GY,9,2,0.32,0.337,77.1
2612,2612,2.5GY,9,4,0.332,0.361,74.9
2613,2613,2.5GY,9,6,0.347,0.391,72.8
2614,2614,2.5GY,9,8,0.36,0.415,70.9
2615,2615,2.5GY,9,10,0.373,0.442,69.0
2616,2616,2.5GY,9,12,0.385,0.466,67.3
2617,2617,2.5GY,9,14,0.396,0.49,66.1
2618,2618,2.5GY,9,16,0.409,0.516,64.5
2619,2619,2.5GY,9,18,0.42,0.539,63.4
2620,2620,2.5GY,9,20,0.432,0.563,61.9
2621,2621,5GY,9,2,0.317,0.337,77.1
2622,2622,5GY,9,4,0.327,0.361,74.9
2623,2623,5GY,9,6,0.339,0.392,72.1
2624,2624,5GY,9,8,0.348,0.417,70.2
2625,2625,5GY,9,10,0.358,0.443,69.0
2626,2626,5GY,9,12,0.367,0.468,66.6
2627,2627,5GY,9,14,0.375,0.492,65.0
2628,2628,5GY,9,16,0.383,0.518,63.4
2629,2629,5GY,9,18,0.391,0.543,62.5
2630,2630,5GY,9,20,0.397,0.568,60.5
2631,2631,5GY,9,22,0.403,0.598,59.2
2632,2632,7.5GY,9,2,0.314,0.337,76.4
2633,2633,7.5GY,9,4,0.32,0.361,74.2
2634,2634,7.5GY,9,6,0.326,0.391,71.5
2635,2635,7.5GY,9,8,0.331,0.416,69.6
2636,2636,7.5GY,9,10,0.335,0.44,67.3
2637,2637,7.5GY,9,12,0.339,0.464,65.5
2638,2638,7.5GY,9,14,0.341,0.488,64.0
2639,2639,7.5GY,9,16,0.343,0.512,62.5
2640,2640,7.5GY,9,18,0.345,0.536,60.5
2641,2641,7.5GY,9,20,0.346,0.561,58.7
2642,2642,7.5GY,9,22,0.348,0.588,57.0
2643,2643,7.5GY,9,24,0.35,0.612,55.8
2644,2644,10GY,9,2,0.31,0.335,76.4
2645,2645,10GY,9,4,0.31,0.358,73.5
2646,2646,10GY,9,6,0.311,0.387,70.9
2647,2647,10GY,9,8,0.311,0.409,68.4
2648,2648,10GY,9,10,0.311,0.432,66.6
2649,2649,10GY,9,12,0.31,0.454,64.5
2650,2650,10GY,9,14,0.309,0.477,62.9
2651,2651,10GY,9,16,0.307,0.498,61.0
2652,2652,10GY,9,18,0.305,0.52,59.2
2653,2653,10GY,9,20,0.302,0.541,57.8
2654,2654,10GY,9,22,0.298,0.563,56.2
2655,2655,10GY,9,24,0.294,0.583,54.6
2656,2656,2.5G,9,0,0.31,0.316,78.6
2657,2657,2.5G,9,2,0.306,0.333,76.4
2658,2658,2.5G,9,4,0.302,0.354,73.5
2659,2659,2.5G,9,6,0.297,0.378,70.2
2660,2660,2.5G,9,8,0.292,0.398,67.8
2661,2661,2.5G,9,10,0.287,0.419,65.5
2662,2662,2.5G,9,12,0.281,0.437,63.4
2663,2663,2.5G,9,14,0.275,0.456,61.4
2664,2664,2.5G,9,16,0.269,0.475,59.6
2665,2665,2.5G,9,18,0.262,0.494,57.8
2666,2666,2.5G,9,20,0.256,0.512,56.2
2667,2667,5G,9,2,0.303,0.331,76.4
2668,2668,5G,9,4,0.294,0.348,72.8
2669,2669,5G,9,6,0.283,0.367,69.6
2670,2670,5G,9,8,0.273,0.384,67.3
2671,2671,5G,9,10,0.264,0.401,64.5
2672,2672,5G,9,12,0.254,0.417,62.9
2673,2673,5G,9,14,0.243,0.432,60.0
2674,2674,7.5G,9,2,0.3,0.329,76.4
2675,2675,7.5G,9,4,0.289,0.344,72.8
2676,2676,7.5G,9,6,0.276,0.36,69.6
2677,2677,7.5G,9,8,0.263,0.375,66.6
2678,2678,7.5G,9,10,0.25,0.388,64.0
2679,2679,7.5G,9,12,0.237,0.401,61.9
2680,2680,10G,9,2,0.297,0.327,75.7
2681,2681,10G,9,4,0.283,0.337,72.1
2682,2682,10G,9,6,0.267,0.35,69.0
2683,2683,10G,9,8,0.251,0.361,65.5
2684,2684,10G,9,10,0.236,0.371,62.5
2685,2685,10G,9,12,0.227,0.377,60.0
2686,2686,2.5BG,9,0,0.31,0.316,78.6
2687,2687,2.5BG,9,2,0.296,0.324,75.7
2688,2688,2.5BG,9,4,0.279,0.332,71.5
2689,2689,2.5BG,9,6,0.261,0.339,68.4
2690,2690,2.5BG,9,8,0.242,0.347,64.5
2691,2691,2.5BG,9,10,0.225,0.353,61.9
2692,2692,5BG,9,2,0.293,0.32,74.9
2693,2693,5BG,9,4,0.275,0.324,71.5
2694,2694,5BG,9,6,0.266,0.327,67.8
2695,2695,5BG,9,8,0.235,0.33,64.5
2696,2696,5BG,9,10,0.217,0.332,63.4
2697,2697,7.5BG,9,2,0.292,0.317,74.9
2698,2698,7.5BG,9,4,0.273,0.317,70.9
2699,2699,7.5BG,9,6,0.253,0.315,67.3
2700,2700,7.5BG,9,8,0.232,0.314,64.0
2701,2701,10BG,9,2,0.291,0.313,74.2
2702,2702,10BG,9,4,0.272,0.31,70.2
2703,2703,10BG,9,6,0.252,0.305,66.6
2704,2704,10BG,9,8,0.232,0.3,63.4
2705,2705,2.5B,9,0,0.31,0.316,78.6
2706,2706,2.5B,9,2,0.291,0.31,74.2
2707,2707,2.5B,9,4,0.272,0.303,70.2
2708,2708,2.5B,9,6,0.253,0.295,66.1
2709,2709,5B,9,2,0.292,0.308,73.5
2710,2710,5B,9,4,0.274,0.298,70.2
2711,2711,5B,9,6,0.256,0.289,66.1
2712,2712,7.5B,9,2,0.293,0.305,73.5
2713,2713,7.5B,9,4,0.276,0.294,69.6
2714,2714,7.5B,9,6,0.26,0.283,66.1
2715,2715,10B,9,2,0.294,0.304,73.5
2716,2716,10B,9,4,0.278,0.291,69.6
2717,2717,2.5PB,9,0,0.31,0.316,78.6
2718,2718,2.5PB,9,2,0.295,0.302,73.5
2719,2719,2.5PB,9,4,0.281,0.288,69.6
2720,2720,5PB,9,2,0.296,0.302,73.5
2721,2721,5PB,9,4,0.284,0.286,69.6
2722,2722,7.5PB,9,2,0.293,0.3,73.5
2723,2723,7.5PB,9,4,0.288,0.284,69.6
2724,2724,10PB,9,2,0.3,0.299,73.5
2725,2725,10PB,9,4,0.291,0.283,69.0
2726,2726,2.5P,9,0,0.31,0.316,78.6
2727,2727,2.5P,9,2,0.302,0.299,73.5
2728,2728,2.5P,9,4,0.294,0.282,69.0
2729,2729,5P,9,2,0.303,0.299,73.5
2730,2730,5P,9,4,0.297,0.281,69.0
2731,2731,7.5P,9,2,0.307,0.299,73.5
2732,2732,7.5P,9,4,0.304,0.281,69.0
2733,2733,10P,9,2,0.312,0.3,73.5
2734,2734,10P,9,4,0.314,0.283,69.0
2735,2735,10P,9,6,0.316,0.261,64.5
2736,2736,2.5RP,9,0,0.31,0.316,78.6
2737,2737,2.5RP,9,2,0.316,0.302,73.5
2738,2738,2.5RP,9,4,0.322,0.286,69.0
2739,2739,2.5RP,9,6,0.328,0.271,64.5
2740,2740,7.5RP,9,2,0.323,0.306,73.5
2741,2741,7.5RP,9,4,0.337,0.296,69.6
2742,2742,7.5RP,9,6,0.351,0.282,65.5
2743,2743,10RP,9,2,0.326,0.311,74.2
2744,2744,10RP,9,4,0.345,0.304,69.6
2745,2745,10RP,9,6,0.363,0.293,66.1
2746,2746,2.5R,10,0,0.31,0.316,102.5
2747,2747,2.5R,10,2,0.326,0.313,97.6
2748,2748,2.5R,10,4,0.345,0.311,93.2
2749,2749,2.5R,10,6,0.364,0.308,88.4
2750,2750,5R,10,2,0.328,0.316,98.7
2751,2751,5R,10,4,0.348,0.317,94.1
2752,2752,5R,10,6,0.369,0.317,89.3
2753,2753,7.5R,10,2,0.328,0.319,98.7
2754,2754,7.5R,10,4,0.349,0.323,95.0
2755,2755,7.5R,10,6,0.372,0.327,90.8
2756,2756,10R,10,2,0.328,0.322,99.6
2757,2757,10R,10,4,0.35,0.328,95.9
2758,2758,10R,10,6,0.374,0.336,90.8
2759,2759,2.5YR,10,0,0.31,0.316,102.5
2760,2760,2.5YR,10,2,0.328,0.324,100.5
2761,2761,2.5YR,10,4,0.349,0.333,96.7
2762,2762,2.5YR,10,6,0.374,0.343,93.2
2763,2763,2.5YR,10,8,0.396,0.352,90.0
2764,2764,5YR,10,2,0.326,0.327,100.5
2765,2765,5YR,10,4,0.348,0.34,97.6
2766,2766,5YR,10,6,0.372,0.353,95.0
2767,2767,5YR,10,8,0.394,0.365,91.6
2768,2768,5YR,10,10,0.415,0.377,89.2
2769,2769,7.5YR,10,2,0.326,0.329,100.5
2770,2770,7.5YR,10,4,0.345,0.344,98.7
2771,2771,7.5YR,10,6,0.369,0.362,95.0
2772,2772,7.5YR,10,8,0.39,0.376,93.2
2773,2773,7.5YR,10,10,0.41,0.389,90.8
2774,2774,7.5YR,10,12,0.431,0.403,88.4
2775,2775,10YR,10,2,0.324,0.331,100.5
2776,2776,10YR,10,4,0.344,0.348,98.7
2777,2777,10YR,10,6,0.366,0.366,95.9
2778,2778,10YR,10,8,0.386,0.382,94.1
2779,2779,10YR,10,10,0.405,0.399,91.6
2780,2780,10YR,10,12,0.424,0.414,89.2
2781,2781,10YR,10,14,0.444,0.43,87.7
2782,2782,2.5Y,10,0,0.31,0.316,102.5
2783,2783,2.5Y,10,2,0.323,0.332,100.5
2784,2784,2.5Y,10,4,0.341,0.351,98.7
2785,2785,2.5Y,10,6,0.362,0.372,95.9
2786,2786,2.5Y,10,8,0.38,0.39,94.1
2787,2787,2.5Y,10,10,0.399,0.407,91.6
2788,2788,2.5Y,10,12,0.417,0.423,90.0
2789,2789,2.5Y,10,14,0.437,0.441,87.7
2790,2790,2.5Y,10,16,0.456,0.456,86.2
2791,2791,2.5Y,10,18,0.476,0.472,84.7
2792,2792,5Y,10,2,0.322,0.333,100.5
2793,2793,5Y,10,4,0.338,0.352,98.7
2794,2794,5Y,10,6,0.358,0.376,95.9
2795,2795,5Y,10,8,0.374,0.396,94.1
2796,2796,5Y,10,10,0.391,0.405,91.6
2797,2797,5Y,10,12,0.407,0.433,90.0
2798,2798,5Y,10,14,0.425,0.453,88.4
2799,2799,5Y,10,16,0.442,0.471,86.9
2800,2800,5Y,10,18,0.46,0.489,84.7
2801,2801,5Y,10,20,0.477,0.506,83.4
2802,2802,5Y,10,22,0.495,0.525,82.1
2803,2803,7.5Y,10,2,0.321,0.333,100.5
2804,2804,7.5Y,10,4,0.336,0.354,98.7
2805,2805,7.5Y,10,6,0.354,0.379,95.9
2806,2806,7.5Y,10,8,0.369,0.4,94.1
2807,2807,7.5Y,10,10,0.384,0.42,91.6
2808,2808,7.5Y,10,12,0.399,0.44,90.0
2809,2809,7.5Y,10,14,0.416,0.461,88.4
2810,2810,7.5Y,10,16,0.431,0.48,86.9
2811,2811,7.5Y,10,18,0.447,0.5,84.7
2812,2812,7.5Y,10,20,0.462,0.519,83.4
2813,2813,7.5Y,10,22,0.479,0.539,82.1
2814,2814,10Y,10,2,0.32,0.334,100.5
2815,2815,10Y,10,4,0.333,0.355,98.7
2816,2816,10Y,10,6,0.35,0.381,95.9
2817,2817,10Y,10,8,0.364,0.402,94.1
2818,2818,10Y,10,10,0.377,0.423,91.6
2819,2819,10Y,10,12,0.391,0.445,90.0
2820,2820,10Y,10,14,0.406,0.467,87.7
2821,2821,10Y,10,16,0.419,0.488,86.1
2822,2822,10Y,10,18,0.433,0.509,84.7
2823,2823,10Y,10,20,0.446,0.53,82.7
2824,2824,10Y,10,22,0.46,0.552,81.4
2825,2825,2.5GY,10,0,0.31,0.316,102.5
2826,2826,2.5GY,10,2,0.318,0.334,100.5
2827,2827,2.5GY,10,4,0.33,0.356,98.7
2828,2828,2.5GY,10,6,0.343,0.383,95.0
2829,2829,2.5GY,10,8,0.355,0.405,93.2
2830,2830,2.5GY,10,10,0.366,0.427,91.6
2831,2831,2.5GY,10,12,0.378,0.45,89.2
2832,2832,2.5GY,10,14,0.389,0.473,87.7
2833,2833,2.5GY,10,16,0.4,0.495,85.4
2834,2834,2.5GY,10,18,0.411,0.518,84.1
2835,2835,2.5GY,10,20,0.421,0.539,82.1
2836,2836,2.5GY,10,22,0.432,0.562,80.1
2837,2837,5GY,10,2,0.317,0.335,100.5
2838,2838,5GY,10,4,0.325,0.356,97.6
2839,2839,5GY,10,6,0.336,0.384,95.0
2840,2840,5GY,10,8,0.345,0.407,92.4
2841,2841,5GY,10,10,0.354,0.429,90.8
2842,2842,5GY,10,12,0.363,0.452,88.4
2843,2843,5GY,10,14,0.371,0.474,86.9
2844,2844,5GY,10,16,0.379,0.497,84.7
2845,2845,5GY,10,18,0.386,0.52,82.7
2846,2846,5GY,10,20,0.392,0.541,80.7
2847,2847,5GY,10,22,0.398,0.569,79.5
2848,2848,5GY,10,24,0.403,0.585,77.7
2849,2849,7.5GY,10,2,0.313,0.334,100.5
2850,2850,7.5GY,10,4,0.318,0.356,97.6
2851,2851,7.5GY,10,6,0.324,0.383,94.1
2852,2852,7.5GY,10,8,0.329,0.406,91.6
2853,2853,7.5GY,10,10,0.334,0.427,89.2
2854,2854,7.5GY,10,12,0.337,0.448,86.9
2855,2855,7.5GY,10,14,0.34,0.47,84.7
2856,2856,7.5GY,10,16,0.343,0.491,83.4
2857,2857,7.5GY,10,18,0.345,0.512,81.4
2858,2858,7.5GY,10,20,0.347,0.533,78.9
2859,2859,7.5GY,10,22,0.349,0.554,77.1
2860,2860,7.5GY,10,24,0.35,0.573,75.4
2861,2861,7.5GY,10,26,0.351,0.593,73.7
2862,2862,10GY,10,2,0.31,0.333,99.6
2863,2863,10GY,10,4,0.31,0.354,96.7
2864,2864,10GY,10,6,0.311,0.379,93.2
2865,2865,10GY,10,8,0.311,0.401,91.6
2866,2866,10GY,10,10,0.311,0.419,87.7
2867,2867,10GY,10,12,0.311,0.44,85.4
2868,2868,10GY,10,14,0.31,0.459,83.4
2869,2869,10GY,10,16,0.309,0.478,81.4
2870,2870,10GY,10,18,0.308,0.497,79.5
2871,2871,10GY,10,20,0.307,0.516,77.7
2872,2872,10GY,10,22,0.305,0.534,76.0
2873,2873,10GY,10,24,0.303,0.553,74.4
2874,2874,10GY,10,26,0.301,0.571,72.2
2875,2875,2.5G,10,0,0.31,0.316,102.5
